Date,Open,High,Low,Close,Volume,Adj Close
2014-06-03,23327.50977,23327.50977,23134.33984,23291.03906,1871426600,23291.03906
2014-05-30,23074.78906,23178.59961,22993.71094,23081.65039,2139412000,23081.65039
2014-05-29,23103.31055,23209.25977,22968.09961,23010.14062,1656947000,23010.14062
2014-05-28,23023.82031,23204.93945,22949.85938,23080.0293,1877920600,23080.0293
2014-05-27,22953.11914,22984.46094,22886.46094,22944.30078,886165500,22944.30078
2014-05-26,23055.4707,23086.98047,22898.7793,22963.17969,921743100,22963.17969
2014-05-23,23010.44922,23010.44922,22922.34961,22965.85938,1334666800,22965.85938
2014-05-22,22942.26953,23053.2793,22884.51953,22953.75977,1846560400,22953.75977
2014-05-21,22715.58008,22883.50,22649.66016,22836.51953,1501967100,22836.51953
2014-05-20,22758.01953,22914.16992,22758.01953,22834.67969,1381246500,22834.67969
2014-05-19,22751.24023,22751.24023,22555.9707,22704.50,991514600,22704.50
2014-05-16,22645.51953,22718.07031,22555.58984,22712.91016,1166378000,22712.91016
2014-05-15,22726.58984,22792.63086,22610.00977,22730.85938,1170327000,22730.85938
2014-05-14,22484.49023,22664.36914,22365.23047,22582.76953,1927324800,22582.76953
2014-05-13,22436.24023,22436.24023,22286.46094,22352.38086,1139100500,22352.38086
2014-05-12,21921.58984,22399.64062,21796.90039,22261.60938,1662352600,22261.60938
2014-05-09,21819.93945,21925.39062,21705.11914,21862.99023,1114417600,21862.99023
2014-05-08,21804.65039,21929.42969,21738.15039,21837.11914,1397794600,21837.11914
2014-05-07,21904.51953,21923.15039,21680.33008,21746.25977,1551840300,21746.25977
2014-05-05,22195.80078,22284.56055,21873.86914,21976.33008,1052997700,21976.33008
2014-05-02,22194.66016,22312.71094,22150.34961,22260.66992,1150668300,22260.66992
2014-04-30,22466.03906,22466.03906,22097.35938,22133.9707,1813869200,22133.9707
2014-04-29,22172.08008,22474.18945,22099.19922,22453.89062,1647330100,22453.89062
2014-04-28,22122.38086,22202.26953,22096.94922,22132.5293,1204384500,22132.5293
2014-04-25,22524.56055,22548.51953,22213.74023,22223.5293,1501582200,22223.5293
2014-04-24,22527.38086,22575.50,22461.09961,22562.80078,1245512100,22562.80078
2014-04-23,22855.25977,22855.25977,22495.58984,22509.64062,1466034400,22509.64062
2014-04-22,22718.68945,22808.30078,22644.42969,22730.67969,1177816000,22730.67969
2014-04-17,22858.78906,22858.78906,22657.94922,22760.24023,1043678800,22760.24023
2014-04-16,22686.21094,22866.56055,22627.50977,22696.00977,1209932600,22696.00977
2014-04-15,23054.34961,23054.34961,22658.26953,22671.25977,1507438500,22671.25977
2014-04-14,22911.82031,23090.93945,22911.82031,23038.80078,1332385800,23038.80078
2014-04-11,23150.80078,23194.15039,22946.21094,23003.64062,2212812800,23003.64062
2014-04-10,22949.78906,23224.53906,22734.39062,23186.96094,2705303600,23186.96094
2014-04-09,22725.42969,22933.33008,22721.18945,22843.16992,2255721200,22843.16992
2014-04-08,22390.14062,22625.21094,22329.99023,22596.9707,2242588200,22596.9707
2014-04-07,22416.4707,22485.24023,22326.41016,22377.15039,1364755200,22377.15039
2014-04-04,22476.25,22595.71094,22452.64062,22510.08008,1497612700,22510.08008
2014-04-03,22666.06055,22722.24023,22531.24023,22565.08008,1385870800,22565.08008
2014-04-02,22598.40039,22598.40039,22436.2793,22523.93945,1594180000,22523.93945
2014-04-01,22292.32031,22458.93945,22250.66016,22448.53906,1598522700,22448.53906
2014-03-31,22244.16016,22244.16016,22043.50977,22151.06055,1919012400,22151.06055
2014-03-28,21930.40039,22143.24023,21930.40039,22065.5293,2147316000,22065.5293
2014-03-27,21897.07031,21926.83008,21715.63086,21834.44922,2222326400,21834.44922
2014-03-26,21889.75977,22006.64062,21865.33008,21887.75,1917734000,21887.75
2014-03-25,21773.64062,21858.10938,21704.73047,21732.32031,1439740000,21732.32031
2014-03-24,21657.55078,21866.9707,21590.07031,21846.44922,2460675400,21846.44922
2014-03-21,21239.08984,21470.31055,21171.91016,21436.69922,2761821600,21436.69922
2014-03-20,21352.49023,21475.48047,21137.60938,21182.16016,1855189600,21182.16016
2014-03-19,21585.11914,21614.5293,21485.50977,21568.68945,1253992000,21568.68945
2014-03-18,21549.2207,21606.98047,21469.21094,21583.50,1478690900,21583.50
2014-03-17,21494.36914,21535.69922,21423.0293,21473.94922,1027124200,21473.94922
2014-03-14,21612.07031,21630.69922,21462.49023,21539.49023,1697614000,21539.49023
2014-03-13,21920.93945,22041.33008,21743.33984,21756.08008,1579460800,21756.08008
2014-03-12,22019.0293,22019.0293,21873.19922,21901.94922,1890043600,21901.94922
2014-03-11,22234.60938,22351.99023,22198.07031,22269.60938,1365653800,22269.60938
2014-03-10,22339.41992,22388.46094,22206.80078,22264.92969,1621277400,22264.92969
2014-03-07,22728.5293,22820.41016,22604.01953,22660.49023,1481457300,22660.49023
2014-03-06,22588.76953,22764.38086,22588.75977,22702.9707,1524509100,22702.9707
2014-03-05,22839.42969,22839.42969,22529.83008,22579.7793,1620064500,22579.7793
2014-03-04,22542.16992,22783.98047,22534.09961,22657.63086,1344318400,22657.63086
2014-03-03,22630.76953,22749.13086,22487.23047,22500.66992,1634145200,22500.66992
2014-02-28,22942.96094,22986.69922,22709.51953,22836.96094,1897300600,22836.96094
2014-02-27,22465.96094,22866.23047,22432.48047,22828.17969,1957977600,22828.17969
2014-02-26,22297.61914,22502.96094,22258.89062,22437.43945,1750025200,22437.43945
2014-02-25,22498.41992,22518.83984,22259.75977,22317.19922,1538384200,22317.19922
2014-02-24,22576.34961,22576.34961,22260.13086,22388.56055,1709106200,22388.56055
2014-02-21,22617.63086,22633.28906,22442.39062,22568.24023,1678803800,22568.24023
2014-02-20,22595.91016,22742.7207,22297.84961,22394.08008,2691551800,22394.08008
2014-02-19,22600.59961,22708.40039,22534.18945,22664.51953,1145877400,22664.51953
2014-02-18,22535.19922,22592.35938,22437.38086,22587.7207,961510000,22587.7207
2014-02-17,22463.40039,22585.67969,22463.40039,22535.93945,1043804900,22535.93945
2014-02-14,22382.7207,22412.74023,22243.76953,22298.41016,1142733000,22298.41016
2014-02-13,22297.69922,22297.69922,22098.19922,22165.5293,1431843900,22165.5293
2014-02-12,22057.69922,22308.25,22010.56055,22285.78906,1964148800,22285.78906
2014-02-11,21623.78906,22025.58008,21623.78906,21962.98047,2004766000,21962.98047
2014-02-10,21646.75,21687.83984,21524.81055,21579.25977,1718083400,21579.25977
2014-02-07,21498.08984,21703.68945,21480.08984,21636.84961,1698091200,21636.84961
2014-02-06,21320.91016,21440.40039,21277.00977,21423.13086,1589901600,21423.13086
2014-02-05,21564.88086,21564.88086,21197.7793,21269.38086,1939803200,21269.38086
2014-02-04,21561.69922,21609.58984,21388.60938,21397.76953,2480445000,21397.76953
2014-01-30,21827.33008,22052.16016,21746.23047,22035.41992,1537678000,22035.41992
2014-01-29,22111.63086,22222.69922,22109.92969,22141.60938,1878771200,22141.60938
2014-01-28,22012.50977,22022.14062,21892.19922,21960.64062,1832642400,21960.64062
2014-01-27,22019.09961,22044.23047,21880.73047,21976.09961,2355490000,21976.09961
2014-01-24,22522.43945,22659.7207,22435.7207,22450.06055,2004069200,22450.06055
2014-01-23,23082.00977,23093.84961,22722.58008,22733.90039,1933806600,22733.90039
2014-01-22,22954.76953,23119.60938,22913.66016,23082.25,1768083800,23082.25
2014-01-21,23040.83984,23139.65039,22986.4707,23033.11914,1767000800,23033.11914
2014-01-20,23048.13086,23089.24023,22884.61914,22928.94922,1588586200,22928.94922
2014-01-17,22898.48047,23263.41992,22849.09961,23133.34961,1725930000,23133.34961
2014-01-16,23085.14062,23085.14062,22936.74023,22986.41016,1373020300,22986.41016
2014-01-15,22985.7793,23010.07031,22826.98047,22902.00,1116090600,22902.00
2014-01-14,22637.55078,22883.00,22637.55078,22791.2793,1165354600,22791.2793
2014-01-13,23046.41016,23067.33008,22762.24023,22888.75977,1247407800,22888.75977
2014-01-10,22735.92969,22932.21094,22726.83984,22846.25,1495208000,22846.25
